"place","date","amount"
"28013",2020-03-21,20.05
"28013",2020-03-28,10.05
"28013",2020-04-01,50.05
"28013",2020-04-02,10.05
"28015",2020-03-24,10.05
"28015",2020-03-27,10.05
"28015",2020-03-28,10.05
"28015",2020-03-29,20.05
"28015",2020-04-01,10.05
"28017",2020-03-17,10.05
"28017",2020-03-18,20.05
"28017",2020-03-19,30.05
"28017",2020-03-21,10.05
"28017",2020-03-22,20.05
"28019",2020-03-19,10.05
"28019",2020-03-20,20.05
"28019",2020-03-21,10.05
"28019",2020-03-24,10.05
"28019",2020-03-26,10.05
"28021",2020-03-24,10.05
"28021",2020-04-02,20.05
"28021",2020-04-06,20.05
"28021",2020-04-07,10.05
"28021",2020-04-08,10.05
"28023",2020-03-23,10.05
"28023",2020-03-26,30.05
"28023",2020-03-30,10.05
"28023",2020-04-01,30.05
"28023",2020-04-02,20.05
"28025",2020-03-16,10.05
"28025",2020-03-22,10.05
"28025",2020-03-26,20.05
"28025",2020-03-27,10.05
"28025",2020-03-28,20.05
"28027",2020-03-13,20.05
"28027",2020-03-15,10.05
"28027",2020-03-16,20.05
"28027",2020-03-17,20.05
"28027",2020-03-18,10.05
"28029",2020-03-09,10.05
"28029",2020-03-11,10.05
"28029",2020-03-17,20.05
"28029",2020-03-19,10.05
"28029",2020-03-20,10.05
"28031",2020-03-23,10.05
"28031",2020-03-26,10.05
"28031",2020-03-27,10.05
"28031",2020-03-29,10.05
"28031",2020-03-31,20.05
"28033",2020-03-13,20.05
"28033",2020-03-15,20.05
"28033",2020-03-16,90.05
"28033",2020-03-17,50.05
"28033",2020-03-18,50.05
"28035",2020-03-07,10.05
"28035",2020-03-08,20.05
"28035",2020-03-14,10.05
"28035",2020-03-16,10.05
"28035",2020-03-17,60.05
"28037",2020-03-15,10.05
"28037",2020-03-16,10.05
"28037",2020-03-23,10.05
"28037",2020-03-30,10.05
"28037",2020-03-31,10.05
"28039",2020-03-16,10.05
"28039",2020-03-24,20.05
"28039",2020-03-27,10.05
"28039",2020-03-31,10.05
"28039",2020-04-05,20.05
"28041",2020-04-01,10.05
"28041",2020-04-06,10.05
"28041",2020-04-10,10.05
"28041",2020-04-16,10.05
"28041",2020-04-23,10.05
"28043",2020-03-16,10.05
"28043",2020-03-17,10.05
"28043",2020-03-24,10.05
"28043",2020-03-28,10.05
"28043",2020-03-31,30.05
"28045",2020-03-11,10.05
"28045",2020-03-13,10.05
"28045",2020-03-15,10.05
"28045",2020-03-16,10.05
"28045",2020-03-19,10.05
"28047",2020-03-12,10.05
"28047",2020-03-13,20.05
"28047",2020-03-14,40.05
"28047",2020-03-15,10.05
"28047",2020-03-17,70.05
"28049",2020-03-11,20.05
"28049",2020-03-12,40.05
"28049",2020-03-15,10.05
"28049",2020-03-17,130.05
"28049",2020-03-18,40.05
"28051",2020-03-14,10.05
"28051",2020-03-15,20.05
"28051",2020-03-17,30.05
"28051",2020-03-20,10.05
"28051",2020-03-22,30.05
"28053",2020-03-15,10.05
"28053",2020-03-23,10.05
"28053",2020-03-26,10.05
"28053",2020-03-27,10.05
"28053",2020-04-02,10.05
"28055",2020-06-20,20.05
"28055",2020-06-21,30.05
"28055",2020-06-22,10.05
"28055",2020-06-26,10.05
"28055",2020-06-27,10.05
"28057",2020-03-17,30.05
"28057",2020-04-01,10.05
"28057",2020-04-02,10.05
"28057",2020-04-04,20.05
"28057",2020-04-05,10.05
"28059",2020-03-12,10.05
"28059",2020-03-13,10.05
"28059",2020-03-15,10.05
"28059",2020-03-17,20.05
"28059",2020-03-18,20.05
"28061",2020-03-27,10.05
"28061",2020-03-28,10.05
"28061",2020-03-29,10.05
"28061",2020-04-02,10.05
"28061",2020-04-04,60.05
"28063",2020-03-22,10.05
"28063",2020-03-30,10.05
"28063",2020-03-31,10.05
"28063",2020-04-03,10.05
"28063",2020-04-15,10.05
"28065",2020-04-04,40.05
"28065",2020-04-05,10.05
"28065",2020-04-09,10.05
"28065",2020-04-10,10.05
"28065",2020-04-12,10.05
"28067",2020-03-14,10.05
"28067",2020-03-23,20.05
"28067",2020-03-24,20.05
"28067",2020-03-26,10.05
"28067",2020-03-29,20.05
"28069",2020-03-22,10.05
"28069",2020-03-28,30.05
"28069",2020-03-31,10.05
"28069",2020-04-01,10.05
"28069",2020-04-02,40.05
"28071",2020-03-14,10.05
"28071",2020-03-17,40.05
"28071",2020-03-19,30.05
"28071",2020-03-21,20.05
"28071",2020-03-22,10.05
"28073",2020-03-18,10.05
"28073",2020-03-19,10.05
"28073",2020-03-21,20.05
"28073",2020-03-26,10.05
"28073",2020-03-27,10.05
"28075",2020-03-21,30.05
"28075",2020-03-22,70.05
"28075",2020-03-23,20.05
"28075",2020-03-24,30.05
"28075",2020-03-26,200.05
"28077",2020-03-15,10.05
"28077",2020-03-17,10.05
"28077",2020-03-20,10.05
"28077",2020-03-21,10.05
"28077",2020-04-01,10.05
"28079",2020-03-17,10.05
"28079",2020-03-19,10.05
"28079",2020-03-20,10.05
"28079",2020-03-21,10.05
"28079",2020-03-24,10.05
"28081",2020-03-15,10.05
"28081",2020-03-17,50.05
"28081",2020-03-18,20.05
"28081",2020-03-19,40.05
"28081",2020-03-20,20.05
"28083",2020-03-08,10.05
"28083",2020-03-12,30.05
"28083",2020-03-15,30.05
"28083",2020-03-17,10.05
"28083",2020-03-18,10.05
"28085",2020-03-17,40.05
"28085",2020-03-21,20.05
"28085",2020-03-23,20.05
"28085",2020-03-24,10.05
"28085",2020-03-26,20.05
"28087",2020-03-17,40.05
"28087",2020-03-18,20.05
"28087",2020-03-21,20.05
"28087",2020-03-22,10.05
"28087",2020-03-23,10.05
"28089",2020-03-14,10.05
"28089",2020-03-15,20.05
"28089",2020-03-17,60.05
"28089",2020-03-18,20.05
"28089",2020-03-19,30.05
"28091",2020-03-18,10.05
"28091",2020-03-23,20.05
"28091",2020-03-24,10.05
"28091",2020-03-26,10.05
"28091",2020-03-30,10.05
"28093",2020-03-15,10.05
"28093",2020-03-17,20.05
"28093",2020-03-20,10.05
"28093",2020-03-21,30.05
"28093",2020-03-22,20.05
"28095",2020-03-11,10.05
"28095",2020-03-15,10.05
"28095",2020-03-19,10.05
"28095",2020-03-24,20.05
"28095",2020-03-26,10.05
"28097",2020-03-17,10.05
"28097",2020-03-19,10.05
"28097",2020-03-20,20.05
"28097",2020-03-23,10.05
"28097",2020-03-24,10.05
"28099",2020-03-22,10.05
"28099",2020-03-23,20.05
"28099",2020-03-24,10.05
"28099",2020-03-27,10.05
"28099",2020-03-30,10.05
"28101",2020-03-19,10.05
"28101",2020-03-26,10.05
"28101",2020-03-28,20.05
"28101",2020-03-30,20.05
"28101",2020-03-31,10.05
"28103",2020-03-19,10.05
"28103",2020-03-23,10.05
"28103",2020-03-26,10.05
"28103",2020-03-28,10.05
"28103",2020-03-29,10.05
"28105",2020-03-17,20.05
"28105",2020-03-18,30.05
"28105",2020-03-20,20.05
"28105",2020-03-21,30.05
"28105",2020-03-22,20.05
"28107",2020-03-17,20.05
"28107",2020-03-21,20.05
"28107",2020-03-24,10.05
"28107",2020-03-26,20.05
"28107",2020-03-27,10.05
"28109",2020-03-09,10.05
"28109",2020-03-11,10.05
"28109",2020-03-13,20.05
"28109",2020-03-14,30.05
"28109",2020-03-17,30.05
"28111",2020-03-13,10.05
"28111",2020-03-22,10.05
"28111",2020-03-26,10.05
"28111",2020-03-27,20.05
"28111",2020-03-28,10.05
"28113",2020-03-15,10.05
"28113",2020-03-17,20.05
"28113",2020-03-18,10.05
"28113",2020-03-19,30.05
"28113",2020-03-20,30.05
"28115",2020-03-17,10.05
"28115",2020-03-19,10.05
"28115",2020-03-21,10.05
"28115",2020-03-26,20.05
"28115",2020-03-27,10.05
"28117",2020-03-20,10.05
"28117",2020-03-23,10.05
"28117",2020-03-24,20.05
"28117",2020-03-29,50.05
"28117",2020-04-01,10.05
"28119",2020-03-21,20.05
"28119",2020-03-22,10.05
"28119",2020-03-23,10.05
"28119",2020-03-30,10.05
"28119",2020-03-31,10.05
"28121",2020-03-15,30.05
"28121",2020-03-17,40.05
"28121",2020-03-18,10.05
"28121",2020-03-19,50.05
"28121",2020-03-20,70.05
"28123",2020-03-17,10.05
"28123",2020-03-19,10.05
"28123",2020-03-20,10.05
"28123",2020-03-21,10.05
"28123",2020-03-22,20.05
"28125",2020-03-22,10.05
"28125",2020-03-27,10.05
"28125",2020-03-31,10.05
"28125",2020-04-18,10.05
"28125",2020-04-22,10.05
"28127",2020-03-17,10.05
"28127",2020-03-23,10.05
"28127",2020-03-27,10.05
"28127",2020-03-28,10.05
"28127",2020-03-29,10.05
"28129",2020-03-14,10.05
"28129",2020-03-28,50.05
"28129",2020-03-31,40.05
"28129",2020-04-01,10.05
"28129",2020-04-03,40.05
"28131",2020-03-31,10.05
"28131",2020-04-02,20.05
"28131",2020-04-03,10.05
"28131",2020-04-04,10.05
"28131",2020-04-06,40.05
"28133",2020-03-17,20.05
"28133",2020-03-19,10.05
"28133",2020-03-21,10.05
"28133",2020-03-22,10.05
"28133",2020-03-23,20.05
"28135",2020-03-18,10.05
"28135",2020-03-19,10.05
"28135",2020-03-31,10.05
"28135",2020-04-08,10.05
"28135",2020-04-10,20.05
"28137",2020-03-17,10.05
"28137",2020-03-20,10.05
"28137",2020-03-21,40.05
"28137",2020-03-22,20.05
"28137",2020-03-24,10.05
"28139",2020-03-15,30.05
"28139",2020-03-17,40.05
"28139",2020-03-18,20.05
"28139",2020-03-19,20.05
"28139",2020-03-21,30.05
"28141",2020-03-26,10.05
"28141",2020-04-04,10.05
"28141",2020-04-13,10.05
"28141",2020-04-14,10.05
"28141",2020-04-17,10.05
"28143",2020-03-17,20.05
"28143",2020-03-19,10.05
"28143",2020-03-21,20.05
"28143",2020-03-22,10.05
"28143",2020-03-26,60.05
"28145",2020-03-17,10.05
"28145",2020-03-20,10.05
"28145",2020-03-22,10.05
"28145",2020-03-28,10.05
"28145",2020-03-29,10.05
"28147",2020-03-14,10.05
"28147",2020-03-17,10.05
"28147",2020-03-20,10.05
"28147",2020-03-21,10.05
"28147",2020-03-23,10.05
"28149",2020-03-24,10.05
"28149",2020-03-27,10.05
"28149",2020-03-30,10.05
"28149",2020-03-31,20.05
"28149",2020-04-02,20.05
"28151",2020-03-17,30.05
"28151",2020-03-18,10.05
"28151",2020-03-19,10.05
"28151",2020-03-21,40.05
"28151",2020-03-22,20.05
"28153",2020-03-28,10.05
"28153",2020-03-30,10.05
"28153",2020-03-31,30.05
"28153",2020-04-04,10.05
"28153",2020-04-05,10.05
"28155",2020-03-15,10.05
"28155",2020-03-19,10.05
"28155",2020-03-22,10.05
"28155",2020-03-26,20.05
"28155",2020-03-27,20.05
"28157",2020-03-14,10.05
"28157",2020-03-17,20.05
"28157",2020-03-19,10.05
"28157",2020-03-20,10.05
"28157",2020-03-21,30.05
"28159",2020-03-14,10.05
"28159",2020-03-17,10.05
"28159",2020-03-20,10.05
"28159",2020-03-23,10.05
"28159",2020-03-26,30.05
"28161",2020-03-21,30.05
"28161",2020-03-26,30.05
"28161",2020-03-28,10.05
"28161",2020-03-30,20.05
"28161",2020-04-01,20.05
"28163",2020-03-14,10.05
"28163",2020-03-19,20.05
"28163",2020-03-22,10.05
"28163",2020-03-24,10.05
"28163",2020-03-26,40.05
"29001",2020-03-16,10.05
"29001",2020-03-26,10.05
"29001",2020-03-27,10.05
"29001",2020-03-28,30.05
"29001",2020-03-30,40.05
"29003",2020-04-06,10.05
"29003",2020-04-22,10.05
"29003",2020-04-26,10.05
"29003",2020-04-28,20.05
"29003",2020-04-29,10.05
"29005",2020-03-21,10.05
"29005",2020-04-09,10.05
"29005",2020-05-15,10.05
"29005",2020-06-27,10.05
"29005",2020-06-29,10.05
"29007",2020-04-16,10.05
"29007",2020-05-05,10.05
"29007",2020-05-14,40.05
"29007",2020-05-15,120.05
"29007",2020-05-16,30.05
"29009",2020-03-23,10.05
"29009",2020-04-04,10.05
"29009",2020-04-11,10.05
"29009",2020-04-15,10.05
"29009",2020-04-16,10.05
"29011",2020-06-07,10.05
"29011",2020-06-10,60.05
"29011",2020-06-11,20.05
"29011",2020-06-12,20.05
"29011",2020-06-14,40.05
"29013",2020-03-17,10.05
"29013",2020-03-27,10.05
"29013",2020-03-30,10.05
"29013",2020-04-04,10.05
"29013",2020-04-05,20.05
"29015",2020-03-21,10.05
"29015",2020-03-26,10.05
"29015",2020-03-27,10.05
"29015",2020-04-18,10.05
"29015",2020-04-25,40.05
"29017",2020-03-21,10.05
"29017",2020-04-02,10.05
"29017",2020-04-05,10.05
"29017",2020-04-19,10.05
"29017",2020-05-16,10.05
"29019",2020-03-12,10.05
"29019",2020-03-14,20.05
"29019",2020-03-15,50.05
"29019",2020-03-16,20.05
"29019",2020-03-17,50.05
"29021",2020-03-22,20.05
"29021",2020-03-23,10.05
"29021",2020-03-26,20.05
"29021",2020-03-29,30.05
"29021",2020-04-01,30.05
"29023",2020-03-27,10.05
"29023",2020-03-30,10.05
"29023",2020-04-02,30.05
"29023",2020-04-05,50.05
"29023",2020-04-06,30.05
"29025",2020-03-27,10.05
"29025",2020-04-11,10.05
"29025",2020-04-22,10.05
"29025",2020-05-13,10.05
"29025",2020-05-15,10.05
"29027",2020-03-18,10.05
"29027",2020-03-19,10.05
"29027",2020-03-22,10.05
"29027",2020-03-23,30.05
"29027",2020-03-24,20.05
"29029",2020-03-18,10.05
"29029",2020-03-23,30.05
"29029",2020-03-24,30.05
"29029",2020-03-25,40.05
"29029",2020-03-26,10.05
"29031",2020-03-20,30.05
"29031",2020-03-22,20.05
"29031",2020-03-25,80.05
"29031",2020-03-26,20.05
"29031",2020-03-30,10.05
"29033",2020-04-17,10.05
"29033",2020-04-19,10.05
"29033",2020-05-02,10.05
"29033",2020-05-07,10.05
"29033",2020-05-10,30.05
"29035",2020-03-21,10.05
"29035",2020-03-23,10.05
"29035",2020-03-26,10.05
"29035",2020-05-14,10.05
"29035",2020-05-19,10.05
"29037",2020-03-12,10.05
"29037",2020-03-13,10.05
"29037",2020-03-15,40.05
"29037",2020-03-20,20.05
"29037",2020-03-25,10.05
"29039",2020-03-25,50.05
"29039",2020-05-01,20.05
"29039",2020-05-02,20.05
"29039",2020-06-28,20.05
"29039",2020-07-02,10.05
"29041",2020-03-22,10.05
"29041",2020-03-25,20.05
"29041",2020-03-26,10.05
"29041",2020-04-19,10.05
"29041",2020-05-08,10.05
"29043",2020-03-14,20.05
"29043",2020-03-22,10.05
"29043",2020-03-23,40.05
"29043",2020-03-25,50.05
"29043",2020-03-30,40.05
"29045",2020-03-30,10.05
"29045",2020-06-19,10.05
"29045",2020-07-24,10.05
"29045",2020-07-25,50.05
"29045",2020-07-26,30.05
"29047",2020-03-18,30.05
"29047",2020-03-21,20.05
"29047",2020-03-22,40.05
"29047",2020-03-23,10.05
"29047",2020-03-24,10.05
"29049",2020-03-18,10.05
"29049",2020-03-25,30.05
"29049",2020-03-27,10.05
"29049",2020-03-28,10.05
"29049",2020-03-30,10.05
"29051",2020-03-12,10.05
"29051",2020-03-14,10.05
"29051",2020-03-16,10.05
"29051",2020-03-18,20.05
"29051",2020-03-20,10.05
"29053",2020-03-20,10.05
"29053",2020-03-26,10.05
"29053",2020-04-05,10.05
"29053",2020-04-06,10.05
"29053",2020-04-16,10.05
"29055",2020-03-25,10.05
"29055",2020-03-30,10.05
"29055",2020-04-01,10.05
"29055",2020-04-04,10.05
"29055",2020-04-09,10.05
"29057",2020-06-10,10.05
"29057",2020-07-04,10.05
"29057",2020-07-12,10.05
"29057",2020-07-13,10.05
"29057",2020-07-17,50.05
"29059",2020-04-01,10.05
"29059",2020-04-05,10.05
"29059",2020-05-14,10.05
"29059",2020-05-30,10.05
"29059",2020-06-02,10.05
"29061",2020-04-12,20.05
"29061",2020-04-27,10.05
"29061",2020-05-17,10.05
"29061",2020-05-31,10.05
"29061",2020-06-04,10.05
"29063",2020-03-27,10.05
"29063",2020-04-04,10.05
"29063",2020-04-05,10.05
"29063",2020-05-03,10.05
"29063",2020-05-15,10.05
"29065",2020-05-08,10.05
"29065",2020-06-15,10.05
"29065",2020-06-20,10.05
"29065",2020-06-27,10.05
"29065",2020-07-02,10.05
"29067",2020-05-25,10.05
"29067",2020-05-27,10.05
"29067",2020-06-03,10.05
"29067",2020-06-24,10.05
"29067",2020-06-26,10.05
"29069",2020-03-15,10.05
"29069",2020-03-21,10.05
"29069",2020-03-22,10.05
"29069",2020-03-25,30.05
"29069",2020-03-30,10.05
"29071",2020-03-20,30.05
"29071",2020-03-21,10.05
"29071",2020-03-23,20.05
"29071",2020-03-24,10.05
"29071",2020-03-26,60.05
"29073",2020-03-27,10.05
"29073",2020-03-30,10.05
"29073",2020-06-14,10.05
"29073",2020-06-15,10.05
"29073",2020-06-18,10.05
"29075",2020-03-31,10.05
"29075",2020-05-09,10.05
"29075",2020-05-12,10.05
"29075",2020-05-15,10.05
"29075",2020-05-17,20.05
"29077",2020-03-08,10.05
"29077",2020-03-10,10.05
"29077",2020-03-11,10.05
"29077",2020-03-13,10.05
"29077",2020-03-14,20.05
"29079",2020-06-07,80.05
"29079",2020-06-08,30.05
"29079",2020-06-13,10.05
"29079",2020-06-14,40.05
"29079",2020-06-15,10.05
"29081",2020-03-26,10.05
"29081",2020-03-28,10.05
"29081",2020-04-01,10.05
"29081",2020-04-02,10.05
"29081",2020-04-05,20.05
"29083",2020-03-09,10.05
"29083",2020-04-01,10.05
"29083",2020-04-06,20.05
"29083",2020-04-09,10.05
"29083",2020-04-11,10.05
"29085",2020-07-03,10.05
"29085",2020-07-11,10.05
"29085",2020-07-17,10.05
"29085",2020-07-18,40.05
"29085",2020-07-19,10.05
"29087",2020-04-11,10.05
"29087",2020-07-15,10.05
"29087",2020-07-23,30.05
"29087",2020-07-25,10.05
"29089",2020-04-02,10.05
"29089",2020-04-08,10.05
"29089",2020-05-02,10.05
"29089",2020-06-17,20.05
"29089",2020-07-10,30.05
"29091",2020-03-28,10.05
"29091",2020-04-02,30.05
"29091",2020-04-11,10.05
"29091",2020-05-23,10.05
"29091",2020-05-25,10.05
"29093",2020-04-06,10.05
"29093",2020-04-14,10.05
"29093",2020-06-21,10.05
"29093",2020-07-14,10.05
"29093",2020-07-17,20.05
"29095",2020-03-12,10.05
"29095",2020-03-13,20.05
"29095",2020-03-15,50.05
"29095",2020-03-18,20.05
"29095",2020-03-19,40.05
"29097",2020-03-16,10.05
"29097",2020-03-20,10.05
"29097",2020-03-23,20.05
"29097",2020-03-24,20.05
"29097",2020-03-26,10.05
"29099",2020-03-19,40.05
"29099",2020-03-20,10.05
"29099",2020-03-21,50.05
"29099",2020-03-22,50.05
"29099",2020-03-23,20.05
"29101",2020-03-17,10.05
"29101",2020-03-20,10.05
"29101",2020-03-21,60.05
"29101",2020-03-23,10.05
"29101",2020-03-24,10.05
"29103",2020-06-07,20.05
"29103",2020-07-15,10.05
"29103",2020-07-17,10.05
"29103",2020-07-22,10.05
"29103",2020-07-24,10.05
"29105",2020-05-04,10.05
"29105",2020-05-05,10.05
"29105",2020-05-07,10.05
"29105",2020-05-26,10.05
"29105",2020-05-27,10.05
"29107",2020-03-18,10.05
"29107",2020-03-20,10.05
"29107",2020-03-22,20.05
"29107",2020-03-25,130.05
"29107",2020-03-26,20.05
"29109",2020-04-30,10.05
"29109",2020-05-02,10.05
"29109",2020-05-03,50.05
"29109",2020-06-11,10.05
"29109",2020-06-13,20.05
"29111",2020-04-16,10.05
"29111",2020-04-18,50.05
"29111",2020-05-10,10.05
"29111",2020-06-30,10.05
"29111",2020-07-08,10.05
"29113",2020-03-21,10.05
"29113",2020-03-22,10.05
"29113",2020-03-25,30.05
"29113",2020-03-26,20.05
"29113",2020-03-27,30.05
"29115",2020-04-01,20.05
"29115",2020-04-02,10.05
"29115",2020-04-08,10.05
"29115",2020-04-09,10.05
"29115",2020-05-19,10.05
"29117",2020-03-25,10.05
"29117",2020-04-09,10.05
"29117",2020-04-30,10.05
"29117",2020-05-31,10.05
"29117",2020-06-01,10.05
"29119",2020-03-20,10.05
"29119",2020-03-25,10.05
"29119",2020-04-01,10.05
"29119",2020-04-05,10.05
"29119",2020-05-06,10.05
"29121",2020-03-25,10.05
"29121",2020-03-26,10.05
"29121",2020-05-23,10.05
"29121",2020-05-24,10.05
"29121",2020-05-28,10.05
"29123",2020-04-01,10.05
"29123",2020-04-30,10.05
"29123",2020-05-04,10.05
"29123",2020-06-22,10.05
"29123",2020-06-24,20.05
"29125",2020-03-24,10.05
"29125",2020-03-27,10.05
"29125",2020-06-17,10.05
"29125",2020-06-18,10.05
"29125",2020-06-27,20.05
"29127",2020-04-16,30.05
"29127",2020-04-17,10.05
"29127",2020-04-21,10.05
"29127",2020-06-04,10.05
"29127",2020-06-06,10.05
"29129",2020-06-07,50.05
"29129",2020-06-21,10.05
"29129",2020-07-06,10.05
"29129",2020-07-13,10.05
"29131",2020-04-12,10.05
"29131",2020-04-27,10.05
"29131",2020-05-02,10.05
"29131",2020-05-07,10.05
"29131",2020-06-10,20.05
"29133",2020-04-17,10.05
"29133",2020-04-18,20.05
"29133",2020-04-20,200.05
"29133",2020-04-25,60.05
"29133",2020-05-01,30.05
"29135",2020-03-18,10.05
"29135",2020-03-20,10.05
"29135",2020-04-01,20.05
"29135",2020-04-11,80.05
"29135",2020-04-12,70.05
"29137",2020-06-07,30.05
"29137",2020-06-14,10.05
"29137",2020-06-15,10.05
"29137",2020-07-09,10.05
"29137",2020-07-14,10.05
"29139",2020-03-20,10.05
"29139",2020-03-21,10.05
"29139",2020-03-30,20.05
"29139",2020-04-01,10.05
"29139",2020-04-05,10.05
"29141",2020-03-25,10.05
"29141",2020-04-11,10.05
"29141",2020-04-17,10.05
"29141",2020-04-26,10.05
"29141",2020-04-27,10.05
"29143",2020-03-28,10.05
"29143",2020-04-01,10.05
"29143",2020-04-02,30.05
"29143",2020-04-05,10.05
"29143",2020-04-07,20.05
"29145",2020-03-20,10.05
"29145",2020-03-21,20.05
"29145",2020-03-23,10.05
"29145",2020-03-26,10.05
"29145",2020-03-28,10.05
"29147",2020-03-29,10.05
"29147",2020-03-31,10.05
"29147",2020-04-09,10.05
"29147",2020-04-27,10.05
"29147",2020-05-01,10.05
"29149",2020-04-02,10.05
"29149",2020-04-27,10.05
"29149",2020-06-06,10.05
"29149",2020-06-08,10.05
"29149",2020-06-12,20.05
"29151",2020-03-25,10.05
"29151",2020-03-27,10.05
"29151",2020-04-01,10.05
"29151",2020-04-02,10.05
"29151",2020-04-16,10.05
"29153",2020-06-15,10.05
"29153",2020-06-25,10.05
"29153",2020-07-14,10.05
"29153",2020-07-18,10.05
"29153",2020-07-23,10.05
"29155",2020-03-19,10.05
"29155",2020-03-25,10.05
"29155",2020-03-28,10.05
"29155",2020-04-04,10.05
"29155",2020-04-08,40.05
"29157",2020-03-18,10.05
"29157",2020-03-19,10.05
"29157",2020-03-21,20.05
"29157",2020-03-22,20.05
"29157",2020-03-23,10.05
"29159",2020-03-22,10.05
"29159",2020-03-30,10.05
"29159",2020-04-02,10.05
"29159",2020-04-11,50.05
"29159",2020-04-12,20.05
"29161",2020-03-31,10.05
"29161",2020-04-21,10.05
"29161",2020-05-14,10.05
"29161",2020-05-17,10.05
"29161",2020-05-29,10.05
"29163",2020-03-25,10.05
"29163",2020-03-29,10.05
"29163",2020-04-02,20.05
"29163",2020-04-05,10.05
"29163",2020-04-06,10.05
"29165",2020-03-18,10.05
"29165",2020-03-19,10.05
"29165",2020-03-21,30.05
"29165",2020-03-23,10.05
"29165",2020-03-25,10.05
"29167",2020-04-02,10.05
"29167",2020-05-11,10.05
"29167",2020-05-18,10.05
"29167",2020-05-30,10.05
"29167",2020-06-06,30.05
"29169",2020-03-14,10.05
"29169",2020-03-19,30.05
"29169",2020-03-23,10.05
"29169",2020-03-25,20.05
"29169",2020-03-27,10.05
"29171",2020-06-07,10.05
"29171",2020-06-11,10.05
"29171",2020-06-25,10.05
"29171",2020-07-13,10.05
"29171",2020-07-24,20.05
"29173",2020-03-20,10.05
"29173",2020-05-07,10.05
"29173",2020-05-21,10.05
"29173",2020-05-26,20.05
"29173",2020-06-15,10.05
"29175",2020-03-19,10.05
"29175",2020-03-26,10.05
"29175",2020-03-30,50.05
"29175",2020-04-05,10.05
"29175",2020-05-19,10.05
"29177",2020-03-22,10.05
"29177",2020-03-30,20.05
"29177",2020-04-01,10.05
"29177",2020-04-02,30.05
"29177",2020-04-18,30.05
"29179",2020-03-25,20.05
"29179",2020-07-04,30.05
"29179",2020-07-06,10.05
"29179",2020-07-07,40.05
"29179",2020-07-21,20.05
"29181",2020-03-24,20.05
"29181",2020-04-05,10.05
"29181",2020-04-13,10.05
"29181",2020-04-20,10.05
"29181",2020-05-09,10.05
"29183",2020-03-14,10.05
"29183",2020-03-16,10.05
"29183",2020-03-17,10.05
"29183",2020-03-18,10.05
"29183",2020-03-19,40.05
"29185",2020-04-05,20.05
"29185",2020-07-03,10.05
"29185",2020-07-05,10.05
"29185",2020-07-06,10.05
"29185",2020-07-09,10.05
"29186",2020-03-26,20.05
"29186",2020-03-27,10.05
"29186",2020-03-30,30.05
"29186",2020-04-07,10.05
"29186",2020-04-26,10.05
"29187",2020-03-18,10.05
"29187",2020-03-19,10.05
"29187",2020-03-22,20.05
"29187",2020-03-26,10.05
"29187",2020-03-27,10.05
"29189",2020-03-03,10.05
"29189",2020-03-08,10.05
"29189",2020-03-11,10.05
"29189",2020-03-12,20.05
"29189",2020-03-13,20.05
"29195",2020-03-30,20.05
"29195",2020-04-01,10.05
"29195",2020-04-02,20.05
"29195",2020-04-04,20.05
"29195",2020-04-05,110.05
"29197",2020-06-07,10.05
"29197",2020-06-14,10.05
"29197",2020-06-16,20.05
"29197",2020-06-21,10.05
"29197",2020-07-14,10.05
"29199",2020-04-02,10.05
"29199",2020-04-05,10.05
"29199",2020-04-06,10.05
"29199",2020-04-11,10.05
"29199",2020-05-26,10.05
"29201",2020-03-15,10.05
"29201",2020-03-23,20.05
"29201",2020-03-25,20.05
"29201",2020-03-26,10.05
"29201",2020-03-30,10.05
"29203",2020-06-07,60.05
"29203",2020-06-24,10.05
"29203",2020-06-25,10.05
"29203",2020-06-27,30.05
"29203",2020-06-28,20.05
"29205",2020-03-20,10.05
"29205",2020-06-14,10.05
"29205",2020-06-19,10.05
"29205",2020-06-26,10.05
"29205",2020-07-09,10.05
"29207",2020-03-21,10.05
"29207",2020-03-24,10.05
"29207",2020-03-26,10.05
"29207",2020-03-30,40.05
"29207",2020-04-02,10.05
"29209",2020-03-25,10.05
"29209",2020-03-27,10.05
"29209",2020-04-01,10.05
"29209",2020-05-13,10.05
"29209",2020-05-28,10.05
"29211",2020-04-30,10.05
"29211",2020-05-07,10.05
"29211",2020-05-08,10.05
"29211",2020-05-09,60.05
"29211",2020-05-10,40.05
"29213",2020-03-18,10.05
"29213",2020-03-23,10.05
"29213",2020-03-30,30.05
"29213",2020-04-01,20.05
"29213",2020-04-08,10.05
"29215",2020-05-24,10.05
"29215",2020-06-15,10.05
"29215",2020-06-19,20.05
"29215",2020-06-26,10.05
"29215",2020-06-27,10.05
"29217",2020-04-05,30.05
"29217",2020-04-11,10.05
"29217",2020-05-11,10.05
"29217",2020-05-15,10.05
"29217",2020-05-16,10.05
"29219",2020-03-24,20.05
"29219",2020-03-26,30.05
"29219",2020-03-27,10.05
"29219",2020-03-28,10.05
"29219",2020-04-01,20.05
"29221",2020-04-04,10.05
"29221",2020-04-11,20.05
"29221",2020-04-12,10.05
"29221",2020-04-15,10.05
"29221",2020-04-16,10.05
"29223",2020-06-15,10.05
"29223",2020-06-18,20.05
"29223",2020-06-24,10.05
"29223",2020-07-01,10.05
"29223",2020-07-18,30.05
